
Resultados por universidad
Matriculados por tipo de centro, sexo, dedicación al estudio y rama de enseñanza
Unidades: Número de estudiantes

,Ciencias Sociales y Jurídicas,Ingeniería y Arquitectura,Artes y Humanidades,Ciencias de la Salud,Ciencias,
,2017-2018,2017-2018,2017-2018,2017-2018,2017-2018,
,Centro adscrito,Centro adscrito,Centro adscrito,Centro adscrito,Centro adscrito,
,Hombres,Hombres,Hombres,Hombres,Hombres,
,Tiempo Completo,Tiempo Completo,Tiempo Completo,Tiempo Completo,Tiempo Completo,
Murcia,7.0,0.0,0.0,7.0,0.0,
Oviedo,0.0,0.0,0.0,0.0,0.0,
Pablo de Olavide,0.0,0.0,0.0,0.0,0.0,
País Vasco/Euskal Herriko Unibertsitatea,0.0,0.0,0.0,0.0,0.0,
Politécnica de Cartagena,0.0,0.0,0.0,0.0,14.0,
Politécnica de Catalunya,424.0,11.0,0.0,0.0,0.0,
Politécnica de Madrid,0.0,0.0,0.0,0.0,0.0,
Politècnica de València,17.0,0.0,43.0,0.0,0.0,
Pompeu Fabra,524.0,0.0,0.0,0.0,0.0,
Pública de Navarra,0.0,0.0,0.0,0.0,0.0,
Rey Juan Carlos,926.0,0.0,16.0,0.0,0.0,
Rovira i Virgili,0.0,0.0,0.0,0.0,0.0,
Salamanca,0.0,0.0,0.0,0.0,0.0,
Santiago de Compostela,0.0,0.0,0.0,0.0,0.0,
Sevilla,34.0,0.0,0.0,0.0,0.0,
València (Estudi General),83.0,0.0,0.0,0.0,0.0,
Valladolid,0.0,0.0,0.0,0.0,0.0,
Vigo,30.0,0.0,0.0,0.0,0.0,
Zaragoza,0.0,0.0,0.0,0.0,0.0,
Universidades Públicas No Presenciales,0.0,0.0,0.0,0.0,0.0,
Nacional de Educación a Distancia,0.0,0.0,0.0,0.0,0.0,
Universidades Públicas Especiales,0.0,0.0,0.0,0.0,0.0,
Internacional de Andalucía,0.0,0.0,0.0,0.0,0.0,
Internacional Menéndez Pelayo,0.0,0.0,0.0,0.0,0.0,
Universidades Privadas,2003.0,7.0,0.0,11.0,0.0,
Universidades Privadas Presenciales,2003.0,7.0,0.0,11.0,0.0,
Abat Oliba CEU,0.0,0.0,0.0,0.0,0.0,
Alfonso X El Sabio,0.0,0.0,0.0,0.0,0.0,
Antonio de Nebrija,102.0,0.0,0.0,11.0,0.0,
Atlántico Medio,0.0,0.0,0.0,0.0,0.0,
Camilo José Cela,82.0,7.0,0.0,0.0,0.0,
Cardenal Herrera-CEU,0.0,0.0,0.0,0.0,0.0,
Católica de Valencia San Vicente Mártir,0.0,0.0,0.0,0.0,0.0,
Católica San Antonio,0.0,0.0,0.0,0.0,0.0,
Católica Santa Teresa de Jesús de Ávila,0.0,0.0,0.0,0.0,0.0,
Deusto,0.0,0.0,0.0,0.0,0.0,
Europea de Canarias,0.0,0.0,0.0,0.0,0.0,
Europea de Madrid,0.0,0.0,0.0,0.0,0.0,
Europea de Valencia,0.0,0.0,0.0,0.0,0.0,
Europea del Atlántico,0.0,0.0,0.0,0.0,0.0,
Europea Miguel de Cervantes,0.0,0.0,0.0,0.0,0.0,
Fernando Pessoa-Canarias (UFP-C),0.0,0.0,0.0,0.0,0.0,
Francisco de Vitoria,0.0,0.0,0.0,0.0,0.0,
IE Universidad,1669.0,0.0,0.0,0.0,0.0,
Internacional de Catalunya,0.0,0.0,0.0,0.0,0.0,
Loyola Andalucía,0.0,0.0,0.0,0.0,0.0,
Mondragón Unibertsitatea,9.0,0.0,0.0,0.0,0.0,
Navarra,0.0,0.0,0.0,0.0,0.0,
Pontificia Comillas,0.0,0.0,0.0,0.0,0.0,
Pontificia de Salamanca,0.0,0.0,0.0,0.0,0.0,
Ramón Llull,0.0,0.0,0.0,0.0,0.0,
San Jorge,0.0,0.0,0.0,0.0,0.0,
San Pablo-CEU,0.0,0.0,0.0,0.0,0.0,
Vic-Central de Catalunya,141.0,0.0,0.0,0.0,0.0,
Universidades Privadas No Presenciales,0.0,0.0,0.0,0.0,0.0,
A Distancia de Madrid,0.0,0.0,0.0,0.0,0.0,
Internacional de La Rioja,0.0,0.0,0.0,0.0,0.0,
Internacional Isabel I de Castilla,0.0,0.0,0.0,0.0,0.0,
Internacional Valenciana,0.0,0.0,0.0,0.0,0.0,
Oberta de Catalunya,0.0,0.0,0.0,0.0,0.0,
Notas:
Fuente: Sistema Integral de Información Universitaria
